Unnamed: 0,ID,conf90,conf95,conf99,numberCys,numberCysCys,pattern
8117,g8118.t1,1,1,1,0,1,1
8118,g8119.t1,1,1,0,1,1,1
8119,g8120.t1,1,1,1,1,1,1
8120,g8121.t1,1,1,1,0,1,1
8121,g8122.t1,1,1,1,1,1,1
8122,g8123.t1,1,1,1,0,1,1
8123,g8124.t1,1,1,1,0,1,1
8124,g8125.t1,1,1,0,1,1,1
8125,g8126.t1,1,1,1,1,1,1
8126,g8127.t1,1,1,1,0,1,1
8127,g8128.t1,1,1,1,0,1,1
8128,g8129.t1,1,1,1,1,1,1
8129,g8130.t1,0,0,0,1,1,1
8130,g8131.t1,1,1,1,1,1,1
8131,g8132.t1,1,1,1,1,1,1
8132,g8133.t1,1,1,1,1,1,1
8133,g8134.t1,1,1,1,0,1,1
8134,g8135.t1,1,1,1,1,1,1
8135,g8136.t1,1,1,1,1,1,1
8136,g8137.t1,1,1,1,0,1,1
8137,g8138.t1,1,1,1,1,1,1
8138,g8139.t1,1,1,1,0,1,1
8139,g8140.t1,1,1,0,1,1,1
8140,g8141.t1,1,1,1,1,1,1
8141,g8142.t1,1,1,1,0,1,1
8142,g8143.t1,1,1,1,0,1,1
8143,g8144.t1,1,1,1,1,1,1
8144,g8145.t1,1,1,1,0,1,1
8145,g8146.t1,1,1,1,1,1,1
8146,g8147.t1,1,1,1,0,1,1
8147,g8148.t1,1,1,1,1,1,1
8148,g8149.t1,1,1,1,1,1,1
8149,g8150.t1,1,1,1,1,1,1
8150,g8151.t1,1,1,1,1,1,1
8151,g8152.t1,0,0,0,1,1,1
8152,g8153.t1,1,1,1,0,1,1
8153,g8154.t1,1,1,1,1,1,1
8154,g8155.t1,1,1,1,1,1,1
8155,g8156.t1,1,1,1,1,1,1
8156,g8157.t1,0,0,0,1,1,1
8157,g8158.t1,1,1,1,0,1,1
8158,g8159.t1,1,1,1,0,1,1
8159,g8160.t1,1,1,1,0,1,1
8160,g8161.t1,1,1,1,1,1,1
8161,g8162.t1,1,1,1,0,1,1
8162,g8163.t1,1,1,1,0,1,1
8163,g8164.t1,1,1,1,1,1,1
8164,g8165.t1,1,1,1,0,1,1
8165,g8166.t1,1,1,1,1,1,1
8166,g8167.t1,0,0,0,1,1,1
8167,g8168.t1,1,1,1,1,1,1
8168,g8169.t1,1,1,1,1,1,1
8169,g8170.t1,1,1,1,1,1,1
8170,g8171.t1,1,1,1,0,1,1
8171,g8172.t1,1,1,1,0,1,1
8172,g8173.t1,1,1,1,1,1,1
8173,g8174.t1,1,1,1,0,1,1
8174,g8175.t1,1,1,1,1,1,1
8175,g8176.t1,1,1,1,1,1,1
8176,g8177.t1,1,1,1,1,1,1
8177,g8178.t1,1,1,1,1,1,1
8178,g8179.t1,1,1,1,0,1,1
8179,g8180.t1,1,1,1,0,1,1
8180,g8181.t1,1,1,1,0,1,1
8181,g8182.t1,1,1,1,1,1,1
8182,g8183.t1,1,1,1,1,1,1
8183,g8184.t1,1,1,1,0,1,1
8184,g8185.t1,1,1,1,1,1,1
8185,g8186.t1,1,1,1,1,1,1
8186,g8187.t1,1,1,1,0,1,1
8187,g8188.t1,1,1,1,1,1,1
8188,g8189.t1,1,1,1,1,1,1
8189,g8190.t1,1,1,1,0,1,1
8190,g8191.t1,1,1,1,0,1,1
8191,g8192.t1,1,1,1,1,1,1
8192,g8193.t1,1,1,1,0,1,1
8193,g8194.t1,1,1,1,1,1,1
8194,g8195.t1,1,1,1,1,1,1
8195,g8196.t1,0,0,0,1,1,1
8196,g8197.t1,1,1,1,1,1,1
8197,g8198.t1,1,1,1,1,1,1
8198,g8199.t1,1,1,1,1,1,1
8199,g8200.t1,1,1,1,1,1,1
8200,g8201.t1,1,1,1,1,1,1
8201,g8202.t1,1,1,1,0,1,1
8202,g8203.t1,1,1,1,1,1,1
8203,g8204.t1,1,1,1,1,1,1
8204,g8205.t1,1,1,1,0,1,1
8205,g8206.t1,1,1,1,1,1,1
8206,g8207.t1,1,1,1,1,1,1
8207,g8208.t1,1,1,1,1,1,1
8208,g8209.t1,1,1,1,1,1,1
8209,g8210.t1,0,0,0,1,1,1
8210,g8211.t1,1,1,1,1,1,1
8211,g8212.t1,1,1,1,1,1,1
8212,g8213.t1,1,1,1,0,1,1
8213,g8214.t1,1,1,1,1,1,1
8214,g8215.t1,1,1,1,1,1,1
8215,g8216.t1,1,1,1,1,1,1
8216,g8217.t1,0,0,0,1,1,1
8217,g8218.t1,1,1,1,0,1,1
8218,g8219.t1,1,1,1,1,1,1
8219,g8220.t1,1,1,1,1,1,1
8220,g8221.t1,1,1,1,0,1,1
8221,g8222.t1,1,1,1,1,1,1
8222,g8223.t1,1,1,1,1,1,1
8223,g8224.t1,1,1,1,1,1,1
8224,g8225.t1,1,1,1,1,1,1
8225,g8226.t1,1,0,0,1,1,1
8226,g8227.t1,1,1,1,1,1,1
8227,g8228.t1,1,1,1,0,1,1
8228,g8229.t1,1,1,1,0,1,1
8229,g8230.t1,1,1,1,1,1,1
8230,g8231.t1,0,0,0,1,1,1
8231,g8232.t1,1,1,1,1,1,1
8232,g8233.t1,1,1,1,1,1,1
8233,g8234.t1,1,1,1,1,1,1
8234,g8235.t1,1,1,1,1,1,1
8235,g8236.t1,1,1,1,0,1,1
8236,g8237.t1,1,1,1,0,1,1
8237,g8238.t1,1,1,1,1,1,1
8238,g8239.t1,0,0,0,1,1,1
8239,g8240.t1,1,1,1,1,1,1
8240,g8241.t1,1,1,1,0,1,1
8241,g8242.t1,1,1,1,1,1,1
8242,g8243.t1,1,1,1,1,1,1
8243,g8244.t1,1,1,0,1,1,1
8244,g8245.t1,1,1,1,1,1,1
8245,g8246.t1,1,1,1,0,1,1
8246,g8247.t1,1,1,1,1,1,1
8247,g8248.t1,0,0,0,1,1,1
8248,g8249.t1,1,1,1,0,1,1
8249,g8250.t1,1,1,1,1,1,1
8250,g8251.t1,1,1,1,0,1,1
8251,g8252.t1,1,1,1,1,1,1
8252,g8253.t1,1,1,1,0,1,1
8253,g8254.t1,1,1,1,0,1,1
8254,g8255.t1,1,1,1,0,1,1
8255,g8256.t1,1,0,0,1,1,1
8256,g8257.t1,0,0,0,1,1,1
8257,g8258.t1,1,1,1,1,1,1
8258,g8259.t1,1,1,1,1,1,1
8259,g8260.t1,1,1,1,0,1,1
8260,g8261.t1,1,1,1,0,1,1
8261,g8262.t1,1,1,1,1,1,1
8262,g8263.t1,1,1,1,1,1,1
8263,g8264.t1,0,0,0,1,1,1
8264,g8265.t1,1,1,1,1,1,1
8265,g8266.t1,1,1,1,1,1,1
8266,g8267.t1,1,1,1,1,1,1
8267,g8268.t1,1,1,1,1,1,1
8268,g8269.t1,1,1,1,0,1,1
8269,g8270.t1,1,1,1,1,1,1
8270,g8271.t1,1,1,1,0,1,1
8271,g8272.t1,1,1,1,1,1,1
8272,g8273.t1,1,1,1,1,1,1
8273,g8274.t1,1,1,1,0,1,1
8274,g8275.t1,1,1,1,0,0,1
8275,g8276.t1,1,1,1,1,1,1
8276,g8277.t1,1,1,1,0,1,1
8277,g8278.t1,1,1,1,0,1,1
8278,g8279.t1,1,1,1,1,1,1
8279,g8280.t1,1,1,1,1,1,1
8280,g8281.t1,1,1,1,1,1,1
8281,g8282.t1,1,1,1,1,1,1
8282,g8283.t1,1,1,1,1,1,1
8283,g8284.t1,1,1,1,1,1,1
8284,g8285.t1,1,1,1,0,1,1
8285,g8286.t1,1,1,1,1,1,1
8286,g8287.t1,1,1,1,0,1,1
8287,g8288.t1,1,1,1,0,1,1
8288,g8289.t1,0,0,0,1,1,1
8289,g8290.t1,1,1,1,0,1,1
8290,g8291.t1,0,0,0,1,1,1
8291,g8292.t1,1,1,1,1,1,1
8292,g8293.t1,1,1,1,1,1,1
8293,g8294.t1,1,1,1,1,1,1
8294,g8295.t1,1,1,1,0,1,1
8295,g8296.t1,1,1,1,1,1,1
8296,g8297.t1,1,1,1,0,0,1
8297,g8298.t1,1,1,1,1,1,1
8298,g8299.t1,1,1,1,0,1,1
8299,g8300.t1,1,1,1,1,1,1
8300,g8301.t1,1,1,1,1,1,1
8301,g8302.t1,1,1,1,0,1,1
8302,g8303.t1,1,1,1,0,1,1
8303,g8304.t1,1,1,1,0,1,1
8304,g8305.t1,1,1,1,0,1,1
8305,g8306.t1,0,0,0,1,1,1
8306,g8307.t1,1,1,1,1,1,1
8307,g8308.t1,1,1,1,0,1,1
8308,g8309.t1,1,1,1,1,1,1
8309,g8310.t1,1,1,1,1,1,1
8310,g8311.t1,1,1,1,1,1,1
8311,g8312.t1,1,1,1,1,1,1
8312,g8313.t1,1,1,1,0,1,1
8313,g8314.t1,1,1,1,1,1,1
8314,g8315.t1,1,1,1,1,1,1
8315,g8316.t1,1,1,1,1,1,1
8316,g8317.t1,1,1,1,1,1,1
8317,g8318.t1,1,1,1,0,1,1
8318,g8319.t1,1,1,1,0,1,1
8319,g8320.t1,1,1,1,0,0,1
8320,g8321.t1,1,1,1,1,1,1
8321,g8322.t1,1,1,1,1,1,1
8322,g8323.t1,1,1,1,1,1,1
8323,g8324.t1,0,0,0,1,1,1
8324,g8325.t1,1,1,1,1,1,1
8325,g8326.t1,1,1,0,1,1,1
8326,g8327.t1,1,1,1,1,1,1
8327,g8328.t1,1,1,1,1,1,1
8328,g8329.t1,1,1,1,1,1,1
8329,g8330.t1,1,1,1,1,1,1
8330,g8331.t1,1,1,1,1,1,1
8331,g8332.t1,1,1,1,0,1,1
8332,g8333.t1,1,1,1,0,1,1
8333,g8334.t1,1,1,1,0,1,1
8334,g8335.t1,1,1,1,0,1,1
8335,g8336.t1,1,1,1,1,1,1
8336,g8337.t1,1,1,1,1,1,1
8337,g8338.t1,1,1,1,0,1,1
8338,g8339.t1,1,1,1,0,0,1
8339,g8340.t1,1,1,1,0,1,1
8340,g8341.t1,1,1,1,1,1,1
8341,g8342.t1,1,1,1,1,1,1
8342,g8343.t1,1,1,1,1,1,1
8343,g8344.t1,1,1,1,0,1,1
8344,g8345.t1,1,1,1,1,1,1
8345,g8346.t1,1,1,1,1,0,1
8346,g8347.t1,0,0,0,1,1,1
8347,g8348.t1,1,1,1,1,1,1
8348,g8349.t1,1,1,1,1,1,1
8349,g8350.t1,1,1,1,1,1,1
8350,g8351.t1,1,1,1,1,1,1
8351,g8352.t1,1,1,1,0,1,1
8352,g8353.t1,1,1,1,1,1,1
8353,g8354.t1,1,1,1,1,1,1
8354,g8355.t1,1,1,1,1,1,1
8355,g8356.t1,1,1,1,1,1,1
8356,g8357.t1,1,1,1,1,1,1
8357,g8358.t1,1,1,1,1,1,1
8358,g8359.t1,1,1,1,0,1,1
8359,g8360.t1,0,0,0,1,1,1
8360,g8361.t1,1,1,1,1,1,1
8361,g8362.t1,1,1,1,0,1,1
8362,g8363.t1,1,1,0,1,1,1
8363,g8364.t1,1,1,1,0,1,1
8364,g8365.t1,1,1,1,1,1,1
8365,g8366.t1,1,0,0,1,1,1
8366,g8367.t1,1,1,1,1,1,1
8367,g8368.t1,0,0,0,1,1,1
8368,g8369.t1,1,1,1,0,1,1
8369,g8370.t1,1,1,1,0,1,1
8370,g8371.t1,1,1,1,0,0,1
8371,g8372.t1,1,1,1,1,1,1
8372,g8373.t1,1,1,1,1,1,1
8373,g8374.t1,1,1,1,1,1,1
8374,g8375.t1,1,1,1,0,1,1
8375,g8376.t1,0,0,0,1,1,1
8376,g8377.t1,1,1,1,0,1,1
8377,g8378.t1,1,1,1,0,1,1
8378,g8379.t1,1,1,1,1,1,1
8379,g8380.t1,1,0,0,1,1,1
8380,g8381.t1,1,1,1,0,1,1
8381,g8382.t1,1,1,1,1,1,1
8382,g8383.t1,1,1,1,1,1,1
8383,g8384.t1,1,1,1,1,1,1
8384,g8385.t1,1,1,1,1,1,1
8385,g8386.t1,1,1,1,0,1,1
8386,g8387.t1,1,1,1,1,1,1
8387,g8388.t1,1,1,1,0,1,1
8388,g8389.t1,0,0,0,1,1,1
8389,g8390.t1,1,1,1,1,1,1
8390,g8391.t1,0,0,0,1,1,1
8391,g8392.t1,1,1,1,1,1,1
8392,g8393.t1,1,1,1,0,1,1
8393,g8394.t1,0,0,0,1,1,1
8394,g8395.t1,1,1,1,0,1,1
8395,g8396.t1,1,1,0,1,1,1
8396,g8397.t1,1,1,1,1,1,1
8397,g8398.t1,1,1,1,1,1,1
8398,g8399.t1,1,1,1,0,1,1
8399,g8400.t1,1,1,1,0,1,1
8400,g8401.t1,1,1,1,0,1,1
8401,g8402.t1,1,1,1,0,1,1
8402,g8403.t1,1,1,1,1,1,1
8403,g8404.t1,1,1,1,0,1,1
8404,g8405.t1,1,1,1,1,1,1
8405,g8406.t1,1,1,1,1,1,1
8406,g8407.t1,1,1,1,1,1,1
8407,g8408.t1,1,1,1,0,1,1
8408,g8409.t1,1,1,1,1,1,1
8409,g8410.t1,1,1,1,1,1,1
8410,g8411.t1,1,1,1,1,1,1
8411,g8412.t1,1,1,1,1,1,1
8412,g8413.t1,1,1,1,1,1,1
8413,g8414.t1,1,1,1,0,1,1
8414,g8415.t1,1,1,1,0,1,1
8415,g8416.t1,1,1,1,1,1,1
8416,g8417.t1,1,1,1,0,1,1
8417,g8418.t1,1,1,0,1,1,1
8418,g8419.t1,1,1,1,0,1,1
8419,g8420.t1,1,1,1,1,1,1
8420,g8421.t1,1,1,1,1,1,1
8421,g8422.t1,1,1,1,1,1,1
8422,g8423.t1,1,1,1,1,1,1
8423,g8424.t1,1,1,1,1,1,1
8424,g8425.t1,1,1,1,1,1,1
8425,g8426.t1,1,1,1,0,1,1
8426,g8427.t1,1,1,1,0,1,1
8427,g8428.t1,1,1,1,1,1,1
8428,g8429.t1,0,0,0,1,1,1
8429,g8430.t1,1,0,0,1,1,1
8430,g8431.t1,1,1,1,1,1,1
8431,g8432.t1,1,1,1,0,1,1
8432,g8433.t1,1,1,1,0,1,1
8433,g8434.t1,1,1,1,1,1,1
8434,g8435.t1,0,0,0,1,1,1
8435,g8436.t1,1,1,1,1,1,1
8436,g8437.t1,1,1,1,1,1,1
8437,g8438.t1,1,1,1,1,1,1
8438,g8439.t1,1,1,1,1,1,1
8439,g8440.t1,1,1,1,0,1,1
8440,g8441.t1,1,1,1,0,1,1
8441,g8442.t1,1,1,1,1,0,1
8442,g8443.t1,1,1,1,1,1,1
8443,g8444.t1,1,1,1,1,1,1
8444,g8445.t1,1,1,1,1,1,1
8445,g8446.t1,1,1,1,0,1,1
8446,g8447.t1,1,1,1,1,1,1
8447,g8448.t1,1,1,1,0,1,1
8448,g8449.t1,1,1,1,1,1,1
8449,g8450.t1,1,1,1,0,1,1
8450,g8451.t1,1,1,1,1,1,1
8451,g8452.t1,0,0,0,1,1,1
8452,g8453.t1,1,1,1,0,1,1
8453,g8454.t1,1,1,1,1,1,1
8454,g8455.t1,1,1,1,1,1,1
8455,g8456.t1,1,1,1,0,1,1
8456,g8457.t1,1,1,1,0,1,1
8457,g8458.t1,1,1,1,0,1,1
8458,g8459.t1,1,1,1,1,1,1
8459,g8460.t1,1,1,1,1,1,1
8460,g8461.t1,1,1,1,1,1,1
8461,g8462.t1,1,1,1,1,1,1
8462,g8463.t1,1,1,1,0,1,1
8463,g8464.t1,1,1,1,1,1,1
8464,g8465.t1,1,1,1,1,1,1
8465,g8466.t1,1,1,1,1,1,1
8466,g8467.t1,1,1,1,1,1,1
8467,g8468.t1,1,1,1,1,1,1
8468,g8469.t1,1,1,1,0,1,1
8469,g8470.t1,1,1,1,0,1,1
8470,g8471.t1,1,1,1,0,1,1
8471,g8472.t1,1,0,0,1,1,1
8472,g8473.t1,1,1,1,1,1,1
8473,g8474.t1,1,1,1,0,1,1
8474,g8475.t1,1,1,1,1,1,1
8475,g8476.t1,1,1,1,1,1,1
8476,g8477.t1,1,1,1,1,1,1
8477,g8478.t1,1,1,1,1,1,1
8478,g8479.t1,1,1,1,1,1,1
8479,g8480.t1,1,1,1,1,1,1
8480,g8481.t1,1,1,1,1,1,1
8481,g8482.t1,1,1,1,1,1,1
8482,g8483.t1,1,1,1,1,1,1
8483,g8484.t1,1,1,1,1,1,1
8484,g8485.t1,1,1,1,1,1,1
8485,g8486.t1,1,1,1,1,1,1
8486,g8487.t1,0,0,0,1,1,1
8487,g8488.t1,1,1,1,1,1,1
8488,g8489.t1,1,1,1,0,1,1
8489,g8490.t1,1,1,1,0,1,1
8490,g8491.t1,1,1,1,1,1,1
8491,g8492.t1,1,1,1,1,1,1
8492,g8493.t1,1,1,1,0,1,1
8493,g8494.t1,1,1,1,0,1,1
8494,g8495.t1,0,0,0,1,1,1
8495,g8496.t1,0,0,0,1,1,1
8496,g8497.t1,1,1,1,1,1,1
8497,g8498.t1,1,1,1,0,1,1
8498,g8499.t1,1,1,1,0,1,1
8499,g8500.t1,1,1,1,0,1,1
8500,g8501.t1,1,1,1,1,1,1
8501,g8502.t1,1,0,0,1,1,1
8502,g8503.t1,0,0,0,1,1,1
8503,g8504.t1,1,1,1,1,1,1
8504,g8505.t1,1,1,1,1,1,1
8505,g8506.t1,1,1,0,1,1,1
8506,g8507.t1,1,1,1,0,1,1
8507,g8508.t1,1,1,1,1,1,1
8508,g8509.t1,1,1,1,1,1,1
8509,g8510.t1,1,1,1,1,1,1
8510,g8511.t1,1,1,1,0,1,1
8511,g8512.t1,1,1,1,1,1,1
8512,g8513.t1,1,1,1,1,1,1
8513,g8514.t1,1,1,1,1,1,1
8514,g8515.t1,1,1,1,1,1,1
8515,g8516.t1,1,1,1,0,1,1
8516,g8517.t1,1,1,1,1,1,1
8517,g8518.t1,1,1,1,0,1,1
8518,g8519.t1,1,0,0,1,1,1
8519,g8520.t1,1,1,1,0,1,1
8520,g8521.t1,1,1,1,1,1,1
8521,g8522.t1,0,0,0,1,1,1
8522,g8523.t1,1,1,1,1,1,1
8523,g8524.t1,1,1,1,1,1,1
8524,g8525.t1,1,1,1,1,1,1
8525,g8526.t1,1,1,1,0,1,1
8526,g8527.t1,1,1,1,1,1,1
8527,g8528.t1,1,1,1,1,1,1
8528,g8529.t1,0,0,0,1,1,1
8529,g8530.t1,0,0,0,1,1,1
8530,g8531.t1,1,1,1,1,1,1
8531,g8532.t1,0,0,0,1,1,1
8532,g8533.t1,1,1,1,1,1,1
8533,g8534.t1,1,1,1,1,1,1
8534,g8535.t1,1,1,1,1,1,1
8535,g8536.t1,1,1,1,1,1,1
8536,g8537.t1,1,1,1,1,1,1
8537,g8538.t1,1,1,1,1,1,1
8538,g8539.t1,1,0,0,1,1,1
8539,g8540.t1,1,1,1,0,1,1
8540,g8541.t1,1,1,1,1,1,1
8541,g8542.t1,1,1,1,1,1,1
8542,g8543.t1,0,0,0,1,1,1
8543,g8544.t1,0,0,0,1,1,1
8544,g8545.t1,1,1,1,0,1,1
8545,g8546.t1,1,1,1,0,1,1
8546,g8547.t1,1,1,1,1,1,1
8547,g8548.t1,1,1,1,0,1,1
8548,g8549.t1,1,1,1,1,1,1
8549,g8550.t1,1,1,1,0,1,1
8550,g8551.t1,1,1,1,1,1,1
8551,g8552.t1,1,1,1,0,1,1
8552,g8553.t1,1,1,1,0,1,1
8553,g8554.t1,1,1,1,1,1,1
8554,g8555.t1,1,1,1,1,1,1
8555,g8556.t1,1,0,0,1,1,1
8556,g8557.t1,1,1,1,1,1,1
8557,g8558.t1,1,1,0,1,1,1
8558,g8559.t1,1,1,1,1,1,1
8559,g8560.t1,1,1,1,0,1,1
8560,g8561.t1,1,1,1,1,1,1
8561,g8562.t1,1,1,1,0,1,1
8562,g8563.t1,1,1,1,1,1,1
8563,g8564.t1,1,1,1,0,1,1
8564,g8565.t1,1,1,1,0,1,1
8565,g8566.t1,1,1,1,1,1,1
8566,g8567.t1,1,1,1,0,1,1
8567,g8568.t1,0,0,0,1,1,1
8568,g8569.t1,1,1,1,1,1,1
8569,g8570.t1,1,1,1,1,1,1
8570,g8571.t1,0,0,0,1,1,1
8571,g8572.t1,1,1,1,0,1,1
8572,g8573.t1,1,1,1,1,1,1
8573,g8574.t1,1,1,1,1,1,1
8574,g8575.t1,1,1,1,1,1,1
8575,g8576.t1,1,1,1,1,1,1
8576,g8577.t1,0,0,0,1,1,1
8577,g8578.t1,1,1,1,1,1,1
8578,g8579.t1,1,1,1,1,1,1
8579,g8580.t1,1,1,1,1,1,1
8580,g8581.t1,1,1,1,1,1,1
8581,g8582.t1,1,1,1,0,1,1
8582,g8583.t1,1,1,1,0,1,1
8583,g8584.t1,1,1,1,1,1,1
8584,g8585.t1,1,1,1,1,1,1
8585,g8586.t1,1,1,1,1,1,1
8586,g8587.t1,0,0,0,1,1,1
8587,g8588.t1,1,1,1,0,1,1
8588,g8589.t1,1,1,1,1,1,1
8589,g8590.t1,1,1,1,1,1,1
8590,g8591.t1,1,1,1,0,1,1
8591,g8592.t1,1,1,1,1,1,1
8592,g8593.t1,1,1,1,0,1,1
8593,g8594.t1,1,1,1,0,1,1
8594,g8595.t1,1,1,1,1,1,1
8595,g8596.t1,1,1,1,1,1,1
8596,g8597.t1,0,0,0,1,1,1
8597,g8598.t1,1,1,1,1,1,1
8598,g8599.t1,1,1,1,0,1,1
8599,g8600.t1,1,1,1,1,1,1
8600,g8601.t1,1,1,1,1,1,1
8601,g8602.t1,1,1,1,1,1,1
8602,g8603.t1,1,1,1,1,1,1
8603,g8604.t1,1,1,1,0,1,1
8604,g8605.t1,1,1,1,1,1,1
8605,g8606.t1,1,1,1,1,1,1
8606,g8607.t1,1,1,1,0,0,1
8607,g8608.t1,1,1,1,1,1,1
8608,g8609.t1,1,1,1,1,1,1
8609,g8610.t1,1,1,1,1,1,1
8610,g8611.t1,1,1,1,1,1,1
8611,g8612.t1,0,0,0,1,1,1
8612,g8613.t1,1,1,1,0,1,1
8613,g8614.t1,1,0,0,1,1,1
8614,g8615.t1,1,1,1,1,1,1
8615,g8616.t1,1,1,1,1,1,1
8616,g8617.t1,1,1,1,1,1,1
8617,g8618.t1,1,1,1,0,1,1
8618,g8619.t1,1,1,1,1,1,1
8619,g8620.t1,1,1,1,1,1,1
8620,g8621.t1,1,1,1,1,1,1
8621,g8622.t1,1,1,0,1,1,1
8622,g8623.t1,1,1,1,0,1,1
8623,g8624.t1,1,1,1,1,1,1
8624,g8625.t1,1,1,1,0,1,1
8625,g8626.t1,1,1,1,1,1,1
8626,g8627.t1,1,1,1,0,1,1
8627,g8628.t1,1,1,1,0,1,1
8628,g8629.t1,1,1,1,0,1,1
8629,g8630.t1,1,1,1,1,1,1
8630,g8631.t1,1,0,0,1,1,1
8631,g8632.t1,1,1,1,1,1,1
8632,g8633.t1,1,1,1,0,1,1
8633,g8634.t1,1,1,1,0,1,1
8634,g8635.t1,0,0,0,0,1,1
8635,g8636.t1,1,1,1,0,1,1
8636,g8637.t1,1,1,1,0,1,1
8637,g8638.t1,1,1,1,1,1,1
8638,g8639.t1,1,1,1,1,1,1
8639,g8640.t1,1,1,1,1,1,1
8640,g8641.t1,1,1,1,1,1,1
8641,g8642.t1,1,1,1,1,1,1
8642,g8643.t1,1,1,1,1,1,1
8643,g8644.t1,1,1,1,1,1,1
8644,g8645.t1,1,1,1,0,1,1
8645,g8646.t1,1,1,1,1,1,1
8646,g8647.t1,1,1,1,1,1,1
8647,g8648.t1,1,1,1,1,1,1
8648,g8649.t1,1,1,1,1,1,1
8649,g8650.t1,1,1,1,1,1,1
8650,g8651.t1,1,1,1,0,1,1
8651,g8652.t1,1,1,1,0,1,1
8652,g8653.t1,1,1,1,0,1,1
8653,g8654.t1,1,1,1,0,1,1
8654,g8655.t1,1,1,1,0,1,1
8655,g8656.t1,1,1,1,1,1,1
8656,g8657.t1,1,1,1,0,1,1
8657,g8658.t1,1,1,1,1,1,1
8658,g8659.t1,0,0,0,1,1,1
8659,g8660.t1,1,1,1,1,1,1
8660,g8661.t1,1,1,1,1,1,1
8661,g8662.t1,1,1,1,0,1,1
8662,g8663.t1,1,1,1,0,1,1
8663,g8664.t1,1,1,1,0,1,1
8664,g8665.t1,1,1,1,0,1,1
8665,g8666.t1,1,1,1,1,1,1
8666,g8667.t1,1,1,1,1,1,1
8667,g8668.t1,1,1,1,0,1,1
8668,g8669.t1,1,1,1,0,1,1
8669,g8670.t1,1,1,1,1,1,1
8670,g8671.t1,0,0,0,1,1,1
8671,g8672.t1,1,1,1,1,1,1
8672,g8673.t1,1,1,0,1,1,1
8673,g8674.t1,1,1,1,0,1,1
8674,g8675.t1,1,1,1,1,1,1
8675,g8676.t1,1,1,1,1,1,1
8676,g8677.t1,1,1,1,0,1,1
8677,g8678.t1,1,1,1,1,1,1
8678,g8679.t1,1,1,1,0,1,1
8679,g8680.t1,1,1,1,0,1,1
8680,g8681.t1,1,1,1,1,1,1
8681,g8682.t1,0,0,0,1,1,1
8682,g8683.t1,1,1,1,1,1,1
8683,g8684.t1,1,1,1,1,1,1
8684,g8685.t1,0,0,0,1,1,1
8685,g8686.t1,1,1,1,1,1,1
8686,g8687.t1,1,1,1,0,1,1
8687,g8688.t1,1,1,1,1,1,1
8688,g8689.t1,1,1,1,1,1,1
8689,g8690.t1,1,1,1,1,1,1
8690,g8691.t1,1,1,1,1,1,1
8691,g8692.t1,1,1,1,1,1,1
8692,g8693.t1,1,1,0,1,1,1
8693,g8694.t1,1,1,1,0,1,1
8694,g8695.t1,1,1,1,1,1,1
8695,g8696.t1,1,1,1,0,1,1
8696,g8697.t1,0,0,0,1,1,1
8697,g8698.t1,0,0,0,1,1,1
8698,g8699.t1,1,1,1,1,1,1
8699,g8700.t1,1,1,1,1,1,1
8700,g8701.t1,1,1,1,1,1,1
8701,g8702.t1,1,1,1,1,1,1
8702,g8703.t1,1,1,1,0,1,1
8703,g8704.t1,1,1,1,1,1,1
8704,g8705.t1,0,0,0,1,1,1
8705,g8706.t1,1,1,1,0,1,1
8706,g8707.t1,0,0,0,1,1,1
8707,g8708.t1,1,1,1,0,1,1
8708,g8709.t1,1,1,1,0,1,1
8709,g8710.t1,1,1,1,1,1,1
8710,g8711.t1,1,1,1,1,1,1
8711,g8712.t1,1,1,1,0,1,1
8712,g8713.t1,1,1,1,1,1,1
8713,g8714.t1,1,1,1,1,1,1
8714,g8715.t1,1,1,1,1,1,1
8715,g8716.t1,1,1,1,0,1,1
8716,g8717.t1,1,1,1,1,1,1
8717,g8718.t1,1,1,1,0,1,1
8718,g8719.t1,1,1,1,0,1,1
8719,g8720.t1,1,1,1,0,1,1
8720,g8721.t1,0,0,0,1,1,1
8721,g8722.t1,1,1,1,1,1,1
8722,g8723.t1,1,1,1,0,1,1
8723,g8724.t1,1,1,1,1,1,1
8724,g8725.t1,1,1,1,1,1,1
8725,g8726.t1,1,1,1,1,1,1
8726,g8727.t1,1,1,1,0,1,1
8727,g8728.t1,0,0,0,1,1,1
8728,g8729.t1,1,1,1,1,1,1
8729,g8730.t1,1,1,1,0,1,1
8730,g8731.t1,1,1,1,0,1,1
8731,g8732.t1,1,1,1,1,1,1
8732,g8733.t1,1,1,1,1,1,1
8733,g8734.t1,1,1,1,1,1,1
8734,g8735.t1,1,1,1,1,1,1
8735,g8736.t1,1,1,1,1,1,1
8736,g8737.t1,1,1,1,1,1,1
8737,g8738.t1,1,1,1,0,1,1
8738,g8739.t1,0,0,0,1,1,1
8739,g8740.t1,0,0,0,1,1,1
8740,g8741.t1,1,1,1,0,1,1
8741,g8742.t1,1,1,1,1,1,1
8742,g8743.t1,1,1,1,0,1,1
8743,g8744.t1,1,1,1,0,1,1
8744,g8745.t1,1,1,1,0,1,1
8745,g8746.t1,1,1,1,1,1,1
8746,g8747.t1,1,1,1,1,1,1
8747,g8748.t1,1,1,1,0,1,1
8748,g8749.t1,1,1,1,0,1,1
8749,g8750.t1,1,1,1,0,1,1
8750,g8751.t1,1,1,1,1,1,1
