indexSequence,HydrophobicZ1,HydrophobicZ2,HydrophobicZ3,HydrophobicZ4,HydrophobicZ5,HydrophobicityZ1,HydrophobicityZ2,HydrophobicityZ3,HydrophobicityZ4,HydrophobicityZ5,HydrophilicityZ1,HydrophilicityZ2,HydrophilicityZ3,HydrophilicityZ4,HydrophilicityZ5
CHR-Sequence-572,3.50194552529,24.1245136187,71.5953307393,0.778210116732,0.0,1.55642023346,10.5058365759,87.1595330739,0.389105058366,0.389105058366,4.28015564202,27.626459144,68.093385214,0.0,0.0
CHR-Sequence-574,1.55642023346,15.1750972763,82.1011673152,1.1673151751,0.0,1.1673151751,7.39299610895,91.0505836576,0.0,0.389105058366,2.33463035019,21.7898832685,75.486381323,0.389105058366,0.0
CHR-Sequence-577,4.28015564202,21.4007782101,73.1517509728,1.1673151751,0.0,5.05836575875,19.4552529183,75.0972762646,0.389105058366,0.0,4.28015564202,26.0700389105,69.6498054475,0.0,0.0
CHR-Sequence-578,0.0,4.66926070039,94.5525291829,0.778210116732,0.0,0.389105058366,1.1673151751,98.0544747082,0.389105058366,0.0,0.0,6.61478599222,92.9961089494,0.389105058366,0.0
CHR-Sequence-579,8.94941634241,29.9610894942,61.0894941634,0.0,0.0,11.2840466926,30.7392996109,57.1984435798,0.778210116732,0.0,7.78210116732,28.0155642023,64.2023346304,0.0,0.0
CHR-Sequence-580,8.94941634241,29.5719844358,61.0894941634,0.389105058366,0.0,9.72762645914,24.9027237354,65.3696498054,0.0,0.0,9.33852140078,34.6303501946,56.0311284047,0.0,0.0
CHR-Sequence-581,0.778210116732,12.8404669261,85.6031128405,0.389105058366,0.389105058366,1.1673151751,9.72762645914,87.9377431907,0.778210116732,0.389105058366,0.0,14.7859922179,85.2140077821,0.0,0.0
CHR-Sequence-582,0.389105058366,12.4513618677,86.7704280156,0.389105058366,0.0,0.0,7.39299610895,91.8287937743,0.778210116732,0.0,1.1673151751,18.6770428016,79.766536965,0.389105058366,0.0
CHR-Sequence-587,3.89105058366,24.513618677,70.8171206226,0.778210116732,0.0,5.44747081712,24.513618677,68.8715953307,1.1673151751,0.0,2.72373540856,25.2918287938,71.9844357977,0.0,0.0
CHR-Sequence-589,5.44747081712,25.2918287938,69.2607003891,0.0,0.0,2.72373540856,17.5097276265,78.5992217899,1.1673151751,0.0,7.39299610895,28.4046692607,63.813229572,0.389105058366,0.0
CHR-Sequence-590,6.61478599222,25.6809338521,66.1478599222,1.55642023346,0.0,3.50194552529,26.0700389105,70.0389105058,0.389105058366,0.0,8.17120622568,33.4630350195,57.9766536965,0.389105058366,0.0
CHR-Sequence-592,6.22568093385,24.513618677,68.8715953307,0.389105058366,0.0,5.05836575875,21.7898832685,72.7626459144,0.389105058366,0.0,7.39299610895,28.7937743191,63.4241245136,0.389105058366,0.0
CHR-Sequence-593,1.1673151751,23.3463035019,75.0972762646,0.389105058366,0.0,1.1673151751,18.2879377432,80.1556420233,0.389105058366,0.0,1.1673151751,25.6809338521,72.7626459144,0.0,0.389105058366
CHR-Sequence-595,14.7859922179,27.2373540856,57.5875486381,0.0,0.389105058366,8.56031128405,31.5175097276,58.3657587549,1.1673151751,0.389105058366,14.3968871595,32.2957198444,53.3073929961,0.0,0.0
CHR-Sequence-597,9.33852140078,33.0739299611,56.420233463,0.778210116732,0.389105058366,10.5058365759,24.9027237354,63.0350194553,1.1673151751,0.389105058366,11.2840466926,34.6303501946,54.0856031128,0.0,0.0
CHR-Sequence-598,8.56031128405,28.4046692607,62.6459143969,0.389105058366,0.0,7.78210116732,19.4552529183,72.373540856,0.389105058366,0.0,10.8949416342,26.4591439689,62.6459143969,0.0,0.0
CHR-Sequence-600,8.17120622568,24.9027237354,66.5369649805,0.389105058366,0.0,4.28015564202,21.4007782101,73.5408560311,0.778210116732,0.0,8.94941634241,29.5719844358,61.4785992218,0.0,0.0
CHR-Sequence-601,8.17120622568,28.0155642023,63.4241245136,0.389105058366,0.0,4.66926070039,25.6809338521,68.4824902724,1.1673151751,0.0,8.56031128405,31.906614786,58.7548638132,0.778210116732,0.0
CHR-Sequence-602,0.778210116732,7.78210116732,91.0505836576,0.389105058366,0.0,0.778210116732,9.72762645914,89.1050583658,0.389105058366,0.0,0.389105058366,9.72762645914,89.8832684825,0.0,0.0
CHR-Sequence-603,0.0,3.50194552529,92.9961089494,3.50194552529,0.0,0.0,0.778210116732,94.9416342412,4.28015564202,0.0,0.0,5.05836575875,93.7743190661,1.1673151751,0.0
CHR-Sequence-604,1.55642023346,14.7859922179,83.2684824903,0.389105058366,0.0,1.55642023346,15.953307393,81.3229571984,1.1673151751,0.0,1.1673151751,14.0077821012,84.4357976654,0.389105058366,0.0
CHR-Sequence-606,1.1673151751,14.7859922179,83.6575875486,0.389105058366,0.0,1.94552529183,9.72762645914,87.5486381323,0.778210116732,0.0,0.778210116732,17.5097276265,81.3229571984,0.389105058366,0.0
CHR-Sequence-607,0.778210116732,12.8404669261,85.6031128405,0.778210116732,0.0,1.1673151751,12.0622568093,86.7704280156,0.0,0.0,0.389105058366,17.5097276265,81.3229571984,0.389105058366,0.389105058366
CHR-Sequence-609,3.11284046693,24.513618677,71.5953307393,0.778210116732,0.0,1.94552529183,15.953307393,80.5447470817,1.55642023346,0.0,3.11284046693,22.9571984436,73.9299610895,0.0,0.0
CHR-Sequence-610,4.66926070039,19.4552529183,75.486381323,0.389105058366,0.0,1.55642023346,17.5097276265,79.3774319066,1.55642023346,0.0,7.39299610895,23.7354085603,68.8715953307,0.0,0.0
CHR-Sequence-611,1.94552529183,19.0661478599,77.4319066148,1.1673151751,0.389105058366,1.55642023346,15.953307393,80.9338521401,1.55642023346,0.0,2.33463035019,20.6225680934,76.6536964981,0.0,0.389105058366
CHR-Sequence-612,0.0,3.50194552529,94.9416342412,1.55642023346,0.0,0.389105058366,3.11284046693,96.1089494163,0.389105058366,0.0,0.0,2.33463035019,95.719844358,1.1673151751,0.778210116732
CHR-Sequence-613,3.11284046693,20.233463035,76.6536964981,0.0,0.0,1.55642023346,10.8949416342,87.1595330739,0.389105058366,0.0,3.50194552529,25.6809338521,70.8171206226,0.0,0.0
CHR-Sequence-615,8.94941634241,29.5719844358,60.3112840467,0.778210116732,0.389105058366,6.22568093385,19.0661478599,73.5408560311,0.778210116732,0.389105058366,11.2840466926,30.7392996109,57.5875486381,0.0,0.389105058366
CHR-Sequence-616,2.33463035019,15.953307393,81.3229571984,0.389105058366,0.0,0.778210116732,10.5058365759,87.5486381323,1.1673151751,0.0,2.33463035019,20.233463035,77.0428015564,0.389105058366,0.0
CHR-Sequence-617,12.0622568093,29.9610894942,56.420233463,1.1673151751,0.389105058366,8.17120622568,24.9027237354,65.7587548638,0.778210116732,0.389105058366,12.0622568093,31.906614786,56.0311284047,0.0,0.0
CHR-Sequence-619,0.0,3.50194552529,94.9416342412,1.55642023346,0.0,0.0,1.94552529183,95.719844358,1.94552529183,0.389105058366,0.0,4.66926070039,92.9961089494,1.94552529183,0.389105058366
CHR-Sequence-620,1.1673151751,17.8988326848,80.5447470817,0.389105058366,0.0,0.778210116732,12.8404669261,85.9922178988,0.389105058366,0.0,1.1673151751,24.9027237354,73.9299610895,0.0,0.0
CHR-Sequence-621,1.1673151751,15.1750972763,82.4902723735,0.778210116732,0.389105058366,0.389105058366,11.673151751,87.9377431907,0.0,0.0,0.778210116732,15.5642023346,83.6575875486,0.0,0.0
CHR-Sequence-623,2.72373540856,25.6809338521,71.2062256809,0.389105058366,0.0,5.83657587549,24.1245136187,68.8715953307,1.1673151751,0.0,1.55642023346,28.4046692607,70.0389105058,0.0,0.0
CHR-Sequence-624,1.94552529183,19.4552529183,77.8210116732,0.778210116732,0.0,1.55642023346,11.2840466926,85.2140077821,1.94552529183,0.0,1.1673151751,23.3463035019,75.0972762646,0.389105058366,0.0
CHR-Sequence-627,1.1673151751,14.0077821012,83.2684824903,1.55642023346,0.0,0.389105058366,13.2295719844,85.6031128405,0.778210116732,0.0,1.1673151751,21.7898832685,76.2645914397,0.778210116732,0.0
CHR-Sequence-629,8.94941634241,30.7392996109,60.3112840467,0.0,0.0,11.2840466926,30.3501945525,57.5875486381,0.778210116732,0.0,7.78210116732,26.0700389105,66.1478599222,0.0,0.0
CHR-Sequence-631,9.33852140078,33.4630350195,56.420233463,0.778210116732,0.0,10.8949416342,33.0739299611,55.2529182879,0.389105058366,0.389105058366,7.78210116732,31.1284046693,61.0894941634,0.0,0.0
CHR-Sequence-633,10.8949416342,28.7937743191,59.9221789883,0.389105058366,0.0,12.4513618677,29.5719844358,57.1984435798,0.778210116732,0.0,10.5058365759,27.2373540856,61.8677042802,0.389105058366,0.0
CHR-Sequence-634,11.673151751,26.4591439689,61.4785992218,0.389105058366,0.0,12.4513618677,29.1828793774,57.5875486381,0.778210116732,0.0,10.8949416342,26.8482490272,61.8677042802,0.389105058366,0.0
CHR-Sequence-635,0.778210116732,13.2295719844,84.8249027237,1.1673151751,0.0,1.1673151751,7.00389105058,91.0505836576,0.389105058366,0.389105058366,0.389105058366,12.8404669261,85.9922178988,0.389105058366,0.389105058366
CHR-Sequence-636,2.33463035019,23.7354085603,72.373540856,1.55642023346,0.0,0.389105058366,17.5097276265,80.9338521401,1.1673151751,0.0,1.94552529183,24.513618677,73.1517509728,0.389105058366,0.0
CHR-Sequence-638,3.50194552529,17.1206225681,78.5992217899,0.778210116732,0.0,1.1673151751,10.5058365759,87.9377431907,0.389105058366,0.0,5.83657587549,25.2918287938,68.8715953307,0.0,0.0
CHR-Sequence-640,1.55642023346,11.2840466926,85.9922178988,1.1673151751,0.0,0.389105058366,4.66926070039,94.1634241245,0.778210116732,0.0,1.94552529183,12.8404669261,83.6575875486,1.55642023346,0.0
CHR-Sequence-644,0.778210116732,15.953307393,82.4902723735,0.778210116732,0.0,0.0,7.00389105058,92.6070038911,0.389105058366,0.0,1.1673151751,18.6770428016,79.766536965,0.389105058366,0.0
CHR-Sequence-645,1.1673151751,15.5642023346,83.2684824903,0.0,0.0,0.389105058366,8.56031128405,89.8832684825,1.1673151751,0.0,1.1673151751,12.0622568093,86.3813229572,0.389105058366,0.0
CHR-Sequence-651,2.33463035019,25.6809338521,71.5953307393,0.389105058366,0.0,3.11284046693,14.7859922179,81.3229571984,0.778210116732,0.0,3.89105058366,33.8521400778,62.2568093385,0.0,0.0
CHR-Sequence-653,3.50194552529,21.0116731518,75.486381323,0.0,0.0,2.72373540856,15.5642023346,80.9338521401,0.778210116732,0.0,5.05836575875,28.7937743191,66.1478599222,0.0,0.0
CHR-Sequence-655,0.389105058366,17.1206225681,82.1011673152,0.389105058366,0.0,1.1673151751,17.5097276265,79.766536965,1.55642023346,0.0,0.389105058366,14.3968871595,84.8249027237,0.389105058366,0.0
CHR-Sequence-656,8.17120622568,29.1828793774,62.6459143969,0.0,0.0,5.44747081712,27.2373540856,66.5369649805,0.778210116732,0.0,10.1167315175,31.906614786,57.9766536965,0.0,0.0
CHR-Sequence-657,5.83657587549,29.1828793774,63.4241245136,1.55642023346,0.0,4.66926070039,23.7354085603,71.2062256809,0.389105058366,0.0,6.61478599222,32.6848249027,60.3112840467,0.0,0.389105058366
CHR-Sequence-658,10.1167315175,25.2918287938,64.2023346304,0.389105058366,0.0,6.22568093385,23.7354085603,69.6498054475,0.389105058366,0.0,8.56031128405,24.9027237354,66.5369649805,0.0,0.0
CHR-Sequence-659,10.8949416342,27.626459144,61.0894941634,0.389105058366,0.0,7.39299610895,29.1828793774,63.0350194553,0.389105058366,0.0,12.0622568093,36.9649805447,50.5836575875,0.389105058366,0.0
CHR-Sequence-663,7.39299610895,34.6303501946,57.5875486381,0.389105058366,0.0,7.78210116732,23.7354085603,68.093385214,0.389105058366,0.0,12.4513618677,33.0739299611,54.0856031128,0.0,0.389105058366
CHR-Sequence-665,2.33463035019,24.513618677,72.7626459144,0.389105058366,0.0,5.05836575875,28.0155642023,66.5369649805,0.389105058366,0.0,3.11284046693,22.1789883268,74.7081712062,0.0,0.0
CHR-Sequence-668,0.0,3.89105058366,94.1634241245,1.94552529183,0.0,0.0,2.72373540856,96.1089494163,0.778210116732,0.389105058366,0.0,5.83657587549,93.3852140078,0.778210116732,0.0
CHR-Sequence-669,4.28015564202,24.9027237354,70.8171206226,0.0,0.0,3.50194552529,20.6225680934,75.8754863813,0.0,0.0,5.44747081712,24.513618677,69.6498054475,0.389105058366,0.0
CHR-Sequence-672,9.33852140078,27.2373540856,63.0350194553,0.389105058366,0.0,5.83657587549,26.0700389105,66.9260700389,1.1673151751,0.0,10.5058365759,30.7392996109,58.7548638132,0.0,0.0
CHR-Sequence-673,2.33463035019,15.1750972763,80.5447470817,1.94552529183,0.0,1.1673151751,12.4513618677,85.9922178988,0.389105058366,0.0,0.389105058366,12.8404669261,86.7704280156,0.0,0.0
CHR-Sequence-676,0.0,17.1206225681,82.4902723735,0.389105058366,0.0,0.389105058366,10.8949416342,88.326848249,0.389105058366,0.0,0.0,17.8988326848,80.9338521401,1.1673151751,0.0
CHR-Sequence-681,2.33463035019,24.513618677,72.7626459144,0.389105058366,0.0,2.72373540856,21.7898832685,74.7081712062,0.778210116732,0.0,4.28015564202,29.9610894942,65.3696498054,0.389105058366,0.0
CHR-Sequence-682,1.94552529183,25.2918287938,71.5953307393,1.1673151751,0.0,1.55642023346,17.1206225681,80.1556420233,1.1673151751,0.0,1.94552529183,27.626459144,69.6498054475,0.778210116732,0.0
CHR-Sequence-683,13.2295719844,31.5175097276,54.0856031128,0.389105058366,0.778210116732,12.8404669261,27.2373540856,59.53307393,0.0,0.389105058366,10.8949416342,33.4630350195,55.6420233463,0.0,0.0
CHR-Sequence-687,7.00389105058,26.8482490272,65.7587548638,0.389105058366,0.0,3.89105058366,24.1245136187,71.9844357977,0.0,0.0,6.61478599222,32.2957198444,61.0894941634,0.0,0.0
CHR-Sequence-688,2.72373540856,17.1206225681,80.1556420233,0.0,0.0,0.389105058366,18.2879377432,80.9338521401,0.389105058366,0.0,1.55642023346,19.8443579767,78.5992217899,0.0,0.0
CHR-Sequence-694,2.72373540856,23.7354085603,73.1517509728,0.389105058366,0.0,1.94552529183,18.6770428016,78.2101167315,1.1673151751,0.0,3.50194552529,25.2918287938,70.8171206226,0.389105058366,0.0
CHR-Sequence-695,12.0622568093,31.5175097276,56.0311284047,0.0,0.389105058366,6.61478599222,29.1828793774,63.4241245136,0.778210116732,0.0,16.7315175097,29.1828793774,54.0856031128,0.0,0.0
CHR-Sequence-696,3.50194552529,15.1750972763,80.9338521401,0.389105058366,0.0,0.389105058366,14.0077821012,85.2140077821,0.389105058366,0.0,1.1673151751,22.1789883268,76.2645914397,0.389105058366,0.0
CHR-Sequence-699,8.94941634241,27.2373540856,63.4241245136,0.389105058366,0.0,7.39299610895,24.513618677,67.3151750973,0.778210116732,0.0,5.44747081712,28.4046692607,66.1478599222,0.0,0.0
CHR-Sequence-702,9.72762645914,29.5719844358,59.9221789883,0.778210116732,0.0,8.94941634241,23.3463035019,66.5369649805,1.1673151751,0.0,6.61478599222,31.1284046693,62.2568093385,0.0,0.0
CHR-Sequence-703,13.6186770428,29.1828793774,56.8093385214,0.0,0.389105058366,9.33852140078,28.7937743191,61.0894941634,0.389105058366,0.389105058366,15.5642023346,35.0194552529,49.4163424125,0.0,0.0
CHR-Sequence-704,0.0,1.94552529183,94.5525291829,3.11284046693,0.389105058366,0.0,5.05836575875,92.9961089494,1.94552529183,0.0,0.0,0.0,99.2217898833,0.389105058366,0.389105058366
CHR-Sequence-705,7.00389105058,22.1789883268,70.8171206226,0.0,0.0,2.33463035019,23.7354085603,73.1517509728,0.778210116732,0.0,5.05836575875,27.2373540856,67.3151750973,0.389105058366,0.0
CHR-Sequence-708,5.44747081712,19.4552529183,74.7081712062,0.389105058366,0.0,3.50194552529,16.3424124514,79.766536965,0.389105058366,0.0,4.66926070039,22.1789883268,72.7626459144,0.389105058366,0.0
CHR-Sequence-709,13.6186770428,31.5175097276,54.4747081712,0.389105058366,0.0,10.5058365759,29.5719844358,59.1439688716,0.389105058366,0.389105058366,10.1167315175,36.9649805447,52.9182879377,0.0,0.0
CHR-Sequence-711,0.389105058366,13.6186770428,85.6031128405,0.389105058366,0.0,1.1673151751,14.0077821012,84.4357976654,0.389105058366,0.0,0.0,8.17120622568,91.439688716,0.389105058366,0.0
CHR-Sequence-712,0.389105058366,12.0622568093,87.5486381323,0.0,0.0,0.778210116732,11.2840466926,87.5486381323,0.389105058366,0.0,0.389105058366,3.50194552529,96.1089494163,0.0,0.0
CHR-Sequence-713,0.0,10.1167315175,89.4941634241,0.389105058366,0.0,0.0,5.44747081712,94.1634241245,0.0,0.389105058366,0.778210116732,12.8404669261,86.3813229572,0.0,0.0
CHR-Sequence-714,11.2840466926,31.906614786,56.8093385214,0.0,0.0,9.72762645914,29.9610894942,59.9221789883,0.0,0.389105058366,8.94941634241,31.906614786,58.7548638132,0.389105058366,0.0
CHR-Sequence-716,12.4513618677,28.7937743191,58.3657587549,0.389105058366,0.0,8.94941634241,26.8482490272,63.813229572,0.389105058366,0.0,8.94941634241,33.0739299611,57.9766536965,0.0,0.0
CHR-Sequence-717,6.22568093385,22.9571984436,70.4280155642,0.389105058366,0.0,5.44747081712,22.1789883268,72.373540856,0.0,0.0,3.50194552529,25.2918287938,70.8171206226,0.389105058366,0.0
CHR-Sequence-718,4.66926070039,25.6809338521,68.8715953307,0.778210116732,0.0,4.66926070039,24.1245136187,71.2062256809,0.0,0.0,4.66926070039,22.9571984436,72.373540856,0.0,0.0
CHR-Sequence-719,7.00389105058,24.1245136187,68.8715953307,0.0,0.0,4.66926070039,23.7354085603,71.2062256809,0.389105058366,0.0,6.22568093385,28.7937743191,64.5914396887,0.389105058366,0.0
CHR-Sequence-720,9.33852140078,30.7392996109,59.53307393,0.389105058366,0.0,7.00389105058,29.9610894942,62.2568093385,0.778210116732,0.0,7.78210116732,35.7976653696,56.420233463,0.0,0.0
CHR-Sequence-723,12.8404669261,30.7392996109,55.2529182879,1.1673151751,0.0,8.17120622568,28.0155642023,63.4241245136,0.389105058366,0.0,14.3968871595,33.8521400778,51.3618677043,0.389105058366,0.0
CHR-Sequence-724,4.66926070039,23.3463035019,71.9844357977,0.0,0.0,2.72373540856,16.7315175097,80.5447470817,0.0,0.0,4.66926070039,24.513618677,70.4280155642,0.389105058366,0.0
CHR-Sequence-725,0.778210116732,11.673151751,86.7704280156,0.778210116732,0.0,0.389105058366,10.1167315175,88.326848249,1.1673151751,0.0,0.389105058366,14.3968871595,85.2140077821,0.0,0.0
CHR-Sequence-726,2.33463035019,17.5097276265,79.766536965,0.389105058366,0.0,0.389105058366,12.8404669261,85.2140077821,1.55642023346,0.0,4.66926070039,23.3463035019,71.9844357977,0.0,0.0
CHR-Sequence-727,10.8949416342,31.5175097276,56.420233463,1.1673151751,0.0,6.61478599222,27.626459144,64.2023346304,1.55642023346,0.0,10.1167315175,31.906614786,57.9766536965,0.0,0.0
CHR-Sequence-728,0.0,8.94941634241,90.2723735409,0.778210116732,0.0,0.389105058366,9.72762645914,89.1050583658,0.778210116732,0.0,0.0,10.5058365759,88.7159533074,0.778210116732,0.0
CHR-Sequence-730,0.0,13.6186770428,85.6031128405,0.778210116732,0.0,0.778210116732,13.2295719844,84.8249027237,1.1673151751,0.0,1.1673151751,15.5642023346,83.2684824903,0.0,0.0
CHR-Sequence-731,10.8949416342,27.626459144,61.0894941634,0.389105058366,0.0,8.17120622568,25.6809338521,65.7587548638,0.389105058366,0.0,12.0622568093,33.0739299611,54.8638132296,0.0,0.0
CHR-Sequence-732,2.33463035019,18.6770428016,78.2101167315,0.778210116732,0.0,2.72373540856,15.5642023346,80.1556420233,1.1673151751,0.389105058366,1.55642023346,24.513618677,73.9299610895,0.0,0.0
CHR-Sequence-738,5.83657587549,22.1789883268,71.2062256809,0.778210116732,0.0,1.55642023346,16.7315175097,80.5447470817,0.778210116732,0.389105058366,5.83657587549,26.4591439689,67.3151750973,0.389105058366,0.0
CHR-Sequence-739,4.28015564202,22.1789883268,72.7626459144,0.778210116732,0.0,4.28015564202,12.8404669261,82.4902723735,0.389105058366,0.0,9.72762645914,31.1284046693,59.1439688716,0.0,0.0
CHR-Sequence-740,0.0,3.50194552529,94.1634241245,1.94552529183,0.389105058366,0.0,0.0,98.0544747082,1.94552529183,0.0,0.0,5.05836575875,94.5525291829,0.0,0.389105058366
CHR-Sequence-741,3.50194552529,26.4591439689,70.0389105058,0.0,0.0,3.11284046693,17.5097276265,78.5992217899,0.778210116732,0.0,1.94552529183,30.7392996109,67.3151750973,0.0,0.0
CHR-Sequence-743,5.44747081712,30.7392996109,63.4241245136,0.389105058366,0.0,4.28015564202,23.3463035019,71.9844357977,0.389105058366,0.0,5.44747081712,33.8521400778,60.7003891051,0.0,0.0
CHR-Sequence-744,5.44747081712,28.7937743191,64.5914396887,1.1673151751,0.0,3.50194552529,21.4007782101,73.9299610895,0.778210116732,0.389105058366,6.61478599222,29.9610894942,63.0350194553,0.389105058366,0.0
CHR-Sequence-745,0.0,12.0622568093,87.1595330739,0.778210116732,0.0,0.0,3.89105058366,95.719844358,0.389105058366,0.0,0.0,16.3424124514,83.6575875486,0.0,0.0
CHR-Sequence-746,15.953307393,30.7392996109,52.5291828794,0.389105058366,0.389105058366,10.1167315175,26.0700389105,62.2568093385,0.778210116732,0.778210116732,14.3968871595,39.2996108949,45.9143968872,0.389105058366,0.0
CHR-Sequence-747,0.0,12.0622568093,86.7704280156,0.778210116732,0.389105058366,0.0,7.39299610895,92.2178988327,0.389105058366,0.0,0.0,14.7859922179,85.2140077821,0.0,0.0
CHR-Sequence-750,3.11284046693,18.6770428016,77.4319066148,0.778210116732,0.0,0.389105058366,13.6186770428,84.8249027237,1.1673151751,0.0,3.11284046693,21.4007782101,75.0972762646,0.389105058366,0.0
CHR-Sequence-751,1.1673151751,10.8949416342,87.5486381323,0.389105058366,0.0,0.0,8.94941634241,89.1050583658,1.94552529183,0.0,1.55642023346,13.6186770428,84.8249027237,0.0,0.0
CHR-Sequence-752,7.39299610895,33.0739299611,59.53307393,0.0,0.0,5.05836575875,26.8482490272,67.7042801556,0.389105058366,0.0,7.78210116732,34.6303501946,57.5875486381,0.0,0.0
